Player,Team,Age,Position,GP,DFGM,DFGA,DFG_PCT,FG_PCT,Season
Bryn Forbes,SAS,25,G,82,1.4,3.5,38.1,35.7,2018-19
Patty Mills,SAS,30,G,82,1.3,3.5,37.6,35.2,2018-19
Josh Okogie,MIN,20,G,71,1.4,3.5,39.2,36.1,2018-19
Terrance Ferguson,OKC,21,G,73,1.3,3.5,37.7,36,2018-19
Jordan Clarkson,CLE,27,G,81,1.3,3.5,35.6,35.2,2018-19
Malcolm Brogdon,MIL,26,G,64,1.3,3.5,37.1,35.7,2018-19
Derrick Favors,UTA,27,F-C,74,1,3.5,29.5,35,2018-19
Kent Bazemore,ATL,29,G,67,1.4,3.5,39.1,35.8,2018-19
Cory Joseph,IND,27,G,82,1.2,3.5,34.7,35.8,2018-19
Rudy Gay,SAS,32,F,69,1.1,3.5,31.5,35.7,2018-19
Noah Vonleh,NYK,23,F,66,1.3,3.5,36.8,35.4,2018-19
Jaren Jackson Jr.,MEM,19,F-C,58,1.3,3.4,38.2,35,2018-19
Davis Bertans,SAS,26,F,76,1.2,3.4,35.8,35,2018-19
Larry Nance Jr.,CLE,26,F,67,1.1,3.4,33.2,35.5,2018-19
Ricky Rubio,UTA,28,G,66,1.3,3.4,37.6,35.5,2018-19
Kentavious Caldwell-Pope,LAL,26,G,82,1.4,3.4,40.4,35.7,2018-19
Darius Miller,NOP,29,F,69,1.3,3.4,37.6,35.6,2018-19
Myles Turner,IND,23,C-F,74,1.3,3.4,37.8,35.3,2018-19
Miles Bridges,CHA,21,F,79,1.1,3.4,33.1,34.7,2018-19
Donovan Mitchell,UTA,22,G,75,1.2,3.4,36,35.4,2018-19
Dwight Powell,DAL,27,F-C,76,1.1,3.3,33.6,35.5,2018-19
Avery Bradley,MEM,28,G,63,1.4,3.3,41.1,36,2018-19
Serge Ibaka,TOR,29,C-F,74,1.2,3.3,37.4,35.6,2018-19
Robin Lopez,CHI,31,C,72,1.1,3.3,32.8,35.4,2018-19
Tomas Satoransky,WAS,27,G-F,78,1.3,3.3,39.3,35.1,2018-19
Mason Plumlee,DEN,29,F-C,82,1.1,3.3,34.1,35.4,2018-19
D.J. Augustin,ORL,31,G,79,1.1,3.3,33.8,35.7,2018-19
Joe Ingles,UTA,31,F,80,1.2,3.3,37.8,35.1,2018-19
Spencer Dinwiddie,BKN,26,G,68,1.2,3.3,35.4,34.7,2018-19
Shaquille Harrison,CHI,25,G,71,1.1,3.3,34.9,35.4,2018-19
Fred VanVleet,TOR,25,G,64,1.1,3.3,32.7,35.4,2018-19
JaVale McGee,LAL,31,C,75,1.3,3.2,41.2,35.4,2018-19
Eric Gordon,HOU,30,G,67,1.2,3.2,37.8,35.7,2018-19
Kevon Looney,GSW,23,C-F,80,1.1,3.2,34.1,35.4,2018-19
Jonathan Isaac,ORL,21,F,73,1.1,3.2,35.5,35.5,2018-19
Torrey Craig,DEN,28,F,72,1.1,3.2,33.3,35.7,2018-19
Evan Turner,POR,30,G-F,73,1.1,3.2,34.5,34.9,2018-19
Marco Belinelli,SAS,33,G-F,79,1.1,3.2,36.3,35.8,2018-19
Monte Morris,DEN,24,G,82,1,3.2,32.2,35.3,2018-19
DeAndre Jordan,NYK,30,C,69,1.1,3.2,36.1,35.2,2018-19
Jalen Brunson,DAL,22,G,68,1.1,3.1,34.6,36.1,2018-19
Jarrett Allen,BKN,21,C,80,1.1,3.1,35.9,34.2,2018-19
Jusuf Nurkic,POR,24,C,72,1.1,3.1,34.1,35.6,2018-19
Damyean Dotson,NYK,25,G,72,1.1,3.1,35.8,36.6,2018-19
Mike Muscala,LAL,27,F-C,61,1.2,3.1,37.4,35.8,2018-19
Maurice Harkless,POR,26,F,60,1.1,3.1,36.2,35.9,2018-19
Maxi Kleber,DAL,27,F,71,1,3.1,33.8,36.4,2018-19
Jae Crowder,UTA,28,F,78,1.1,3.1,35.6,35.6,2018-19
DeAndre' Bembry,ATL,24,F,82,1.1,3.1,34.3,35.6,2018-19
Juancho Hernangomez,DEN,23,F,68,1,3,33.5,35.3,2018-19
Reggie Bullock Jr.,LAL,28,G-F,62,1.1,3,36.2,36.3,2018-19
Lou Williams,LAC,32,G,75,1.2,3,38.5,34.9,2018-19
Justin Jackson,DAL,24,F,80,1,3,32.4,35.5,2018-19
Michael Kidd-Gilchrist,CHA,25,F,62,1,3,32.3,34.9,2018-19
DeMarre Carroll,BKN,32,F,67,1,3,34,35.1,2018-19
Andre Iguodala,GSW,35,F-G,67,1,3,33.7,35.1,2018-19
JaMychal Green,LAC,29,F,65,0.9,2.9,32.8,35.9,2018-19
Nikola Vucevic,ORL,28,C,78,1.1,2.9,39.2,34.7,2018-19
Ryan Arcidiacono,CHI,25,G,79,1,2.9,34.3,35.9,2018-19
Marc Gasol,TOR,34,C,79,1,2.9,35.5,35.1,2018-19
Terry Rozier,BOS,25,G,79,1,2.9,35.2,35.8,2018-19
Iman Shumpert,HOU,29,G,61,1.1,2.9,38.3,34.9,2018-19
Rodney Hood,POR,26,G,72,0.8,2.9,29.6,35.4,2018-19
Austin Rivers,HOU,26,G,75,1,2.9,34.1,35.8,2018-19
Rodney McGruder,LAC,27,F-G,64,1.1,2.8,38.7,36.3,2018-19
Malik Beasley,DEN,22,G,81,1.1,2.8,38,35.6,2018-19
Enes Freedom,POR,27,C,67,1.1,2.8,40.7,35.2,2018-19
Rodions Kurucs,BKN,21,F,62,0.8,2.8,30.3,35,2018-19
Tyreke Evans,IND,29,G,69,0.9,2.8,33,35.5,2018-19
JJ Redick,PHI,35,G,73,1,2.8,36.1,35.3,2018-19
Vince Carter,ATL,42,F-G,76,1,2.8,36.2,34.9,2018-19
Shai Gilgeous-Alexander,LAC,20,G,82,0.8,2.8,30.6,36,2018-19
OG Anunoby,TOR,21,F,67,1,2.8,34.9,35.5,2018-19
Bam Adebayo,MIA,21,C-F,82,1,2.8,36.3,35.5,2018-19
Thomas Bryant,WAS,21,C,70,1,2.7,37.5,34.9,2018-19
Domantas Sabonis,IND,23,F,74,1,2.7,36.3,34.7,2018-19
Bruce Brown,DET,22,G,73,0.9,2.7,33.8,35.6,2018-19
Jeremy Lin,TOR,30,G,74,1,2.7,37.1,35.4,2018-19
Jared Dudley,BKN,33,F,59,1,2.7,36.9,34.8,2018-19
Rondae Hollis-Jefferson,BKN,24,F,59,1,2.7,36.9,34.7,2018-19
Gordon Hayward,BOS,29,F,71,0.8,2.7,31.2,35,2018-19
Wayne Selden,CHI,24,G-F,72,0.9,2.6,35.6,35.4,2018-19
Gerald Green,HOU,33,G-F,72,0.9,2.6,35.3,35.6,2018-19
Tyus Jones,MIN,23,G,67,1.1,2.6,41.5,36.3,2018-19
Alex Len,ATL,26,C,77,1.1,2.6,41.5,34.7,2018-19
Alec Burks,SAC,27,G,63,0.8,2.6,32.3,35.2,2018-19
Landry Shamet,LAC,22,G,76,0.8,2.5,30.4,35.5,2018-19
Trey Lyles,DEN,23,F,63,0.9,2.5,35,34.4,2018-19
Tony Snell,MIL,27,G,73,1,2.5,37.8,34.5,2018-19
Kyle Korver,UTA,38,G-F,69,0.9,2.5,37,34.9,2018-19
Seth Curry,POR,28,G,73,0.7,2.5,26.8,35.4,2018-19
Dante Cunningham,SAS,32,F,59,1.1,2.5,45.6,35.6,2018-19
Delon Wright,MEM,27,G,75,0.9,2.5,35.5,35.6,2018-19
Allonzo Trier,NYK,23,G,63,0.9,2.5,35.3,35.5,2018-19
Wes Iwundu,ORL,24,F,68,0.8,2.5,32.3,35.9,2018-19
Hassan Whiteside,MIA,30,C,72,0.8,2.5,31.1,35.6,2018-19
Zach Collins,POR,21,F-C,77,0.9,2.5,37.6,34,2018-19
Royce O'Neale,UTA,26,F,80,0.8,2.5,34.7,35,2018-19
Ersan Ilyasova,MIL,32,F,67,0.9,2.4,35.6,35,2018-19
Jakob Poeltl,SAS,23,C,77,0.8,2.4,33.7,34.7,2018-19
Jonas Jerebko,GSW,32,F,70,0.8,2.3,33.1,34.8,2018-19
Langston Galloway,DET,27,G,79,0.7,2.3,31.1,36.5,2018-19
Luke Kennard,DET,23,G,62,0.8,2.3,33.1,36.4,2018-19
Lance Stephenson,LAL,28,G,65,0.8,2.3,34.5,35.3,2018-19
Anthony Tolliver,MIN,34,F,59,0.9,2.3,39.6,34.9,2018-19
Norman Powell,TOR,26,F-G,59,0.7,2.3,31.6,35.4,2018-19
T.J. McConnell,PHI,27,G,73,0.7,2.2,31.3,36.3,2018-19
Yogi Ferrell,SAC,26,G,66,0.8,2.2,37.2,35,2018-19
Thon Maker,DET,22,F,64,0.7,2.2,30.9,34.7,2018-19
Daniel Theis,BOS,27,F,66,0.7,2.2,33.6,35,2018-19
Richaun Holmes,PHX,25,F-C,69,0.7,2.2,31.3,34.9,2018-19
Gorgui Dieng,MIN,29,C,75,0.8,2.2,35.6,34.8,2018-19
Meyers Leonard,POR,27,F-C,60,0.7,2.2,31.5,34.1,2018-19
Nik Stauskas,CLE,25,G,68,0.9,2.1,43.8,35.7,2018-19
Patrick Patterson,OKC,30,F,60,0.9,2.1,42.9,34.9,2018-19
Quinn Cook,GSW,26,G,68,0.9,2.1,42.3,34.8,2018-19
Doug McDermott,IND,27,F,77,0.6,2.1,30.4,34.9,2018-19
Jake Layman,POR,25,F,69,0.7,2.1,32.4,35.6,2018-19
Harry Giles III,SAC,21,F-C,58,0.7,2,35.7,35.9,2018-19
Alfonzo McKinnie,GSW,26,F,69,0.6,2,29.4,35.3,2018-19
James Ennis III,PHI,28,F,58,0.7,1.9,35.4,35.5,2018-19
Shaun Livingston,GSW,33,G,64,0.6,1.9,30.4,34.3,2018-19
Stanley Johnson,NOP,23,F,63,0.6,1.9,30.6,35,2018-19
Malik Monk,CHA,21,G,68,0.7,1.9,38.8,35.6,2018-19
Mike Scott,PHI,30,F,78,0.6,1.8,32.4,35.2,2018-19
Nerlens Noel,OKC,25,F-C,76,0.5,1.8,26.3,35.5,2018-19
Ed Davis,BKN,30,C,81,0.5,1.7,29.8,33.1,2018-19
Jordan Bell,GSW,24,F,65,0.6,1.7,35.7,34.2,2018-19
Jamal Crawford,PHX,39,G,59,0.5,1.6,31.6,35.2,2018-19
Devin Harris,DAL,36,G,62,0.6,1.6,35.4,34.2,2018-19
Zaza Pachulia,DET,35,C,67,0.5,1.6,30.2,35.5,2018-19
Willy Hernangomez,CHA,25,C,58,0.6,1.6,38.9,35.1,2018-19
Cheick Diallo,NOP,22,F,64,0.6,1.5,36.7,34.5,2018-19
Jrue Holiday,NOP,28,G,81,2,5.9,34.5,36.3,2017-18
Blake Griffin,DET,29,F,58,1.7,5.5,31.7,36.4,2017-18
Anthony Davis,NOP,25,F-C,75,1.7,5.5,31.8,36.4,2017-18
Victor Oladipo,IND,26,G,75,2,5.4,36.6,36.7,2017-18
Andrew Wiggins,MIN,23,F,82,1.9,5.2,36.2,36.1,2017-18
Kemba Walker,CHA,28,G,79,1.8,5.1,34.3,36.2,2017-18
Thaddeus Young,IND,30,F,81,1.8,5.1,36.3,36.4,2017-18
Bradley Beal,WAS,25,G,82,1.8,5,36.8,36.2,2017-18
Paul George,OKC,28,F,78,2,4.8,40.5,36.9,2017-18
Tobias Harris,LAC,25,F,80,1.7,4.8,36.4,35.9,2017-18
James Harden,HOU,28,G,71,1.8,4.8,36.6,36.3,2017-18
Draymond Green,GSW,28,F,70,1.7,4.8,35.4,35.8,2017-18
De'Aaron Fox,SAC,20,G,72,1.8,4.7,37.8,35.4,2017-18
Taj Gibson,MIN,33,F,82,1.8,4.7,37.3,36.1,2017-18
Kevin Durant,GSW,29,F,68,1.8,4.7,37.4,35.7,2017-18
LeBron James,CLE,33,F-G,82,1.8,4.5,39.7,36.1,2017-18
Brandon Ingram,LAL,20,F-G,59,1.4,4.5,31,35.9,2017-18
Khris Middleton,MIL,26,F,81,1.8,4.5,38.8,36.1,2017-18
Ben Simmons,PHI,21,G-F,80,1.4,4.5,30.3,36.1,2017-18
Carmelo Anthony,OKC,34,F,76,1.3,4.4,30.5,36.3,2017-18
Willie Cauley-Stein,SAC,24,C,73,1.6,4.4,36.2,35.8,2017-18
Justin Holiday,CHI,29,G-F,72,1.6,4.4,35.7,37.2,2017-18
Dennis Smith Jr.,DAL,20,G,69,1.6,4.4,35.5,36.2,2017-18
Dillon Brooks,MEM,22,F-G,82,1.7,4.3,40.1,36.4,2017-18
Dennis Schroder,ATL,24,G,66,1.7,4.3,39.5,36.6,2017-18
Steven Adams,OKC,24,C,75,1.5,4.2,35.8,36,2017-18
Nikola Jokic,DEN,23,C,75,1.6,4.2,37.1,36,2017-18
Al Horford,BOS,32,F-C,69,1.3,4.2,30.5,36.3,2017-18
Jimmy Butler,MIN,28,G,59,1.4,4.2,33.5,35.9,2017-18
Dragan Bender,PHX,20,F,82,1.5,4.1,35.9,36.2,2017-18
Giannis Antetokounmpo,MIL,23,F,74,1.4,4.1,34.6,36.5,2017-18
Denzel Valentine,CHI,24,F,77,1.5,4,36.6,36.1,2017-18
David Nwaba,CHI,25,F,70,1.5,4,36.7,36.4,2017-18
Harrison Barnes,DAL,26,F,77,1.4,4,35.4,35.5,2017-18
Dario Saric,PHI,24,F,76,1.4,4,34.4,36.4,2017-18
Eric Bledsoe,MIL,28,G,74,1.5,4,38.8,36.4,2017-18
Jeff Teague,MIN,30,G,70,1.5,3.9,38,36.1,2017-18
JR Smith,CLE,32,G-F,80,1.4,3.9,35.7,36.9,2017-18
Jeremy Lamb,CHA,26,G,79,1.5,3.9,38,36.5,2017-18
Jaylen Brown,BOS,21,G-F,67,1.2,3.9,31.8,36.7,2017-18
Wilson Chandler,DEN,31,F,74,1.5,3.9,38.2,36.3,2017-18
Cory Joseph,IND,26,G,82,1.3,3.9,34.2,36,2017-18
Robert Covington,PHI,27,F,79,1.4,3.9,35.4,36.4,2017-18
LaMarcus Aldridge,SAS,32,F,75,1.5,3.8,38.7,36,2017-18
Karl-Anthony Towns,MIN,22,C,82,1.5,3.8,39.5,36.2,2017-18
Klay Thompson,GSW,28,G,73,1.3,3.8,35.6,36.4,2017-18
Taurean Prince,ATL,24,F,81,1.3,3.7,34.3,36.4,2017-18
DeAndre Jordan,LAC,29,C,77,1.3,3.7,36.3,35.7,2017-18
Joel Embiid,PHI,24,C,62,1.2,3.7,32.3,36.4,2017-18
Darren Collison,IND,30,G,69,1.4,3.7,37.4,35.8,2017-18
CJ McCollum,POR,26,G,80,1.4,3.7,38.4,37,2017-18
Kyle Lowry,TOR,32,G,78,1.2,3.7,33.6,36.5,2017-18
Jamal Murray,DEN,21,G,81,1.4,3.6,39,36.1,2017-18
Al-Farouq Aminu,POR,27,F,69,1.1,3.6,30.3,36.2,2017-18
Frank Kaminsky,CHA,25,F-C,79,1.5,3.6,42.5,36.8,2017-18
Russell Westbrook,OKC,29,G,78,1.4,3.6,37.2,36.5,2017-18
Damian Lillard,POR,27,G,73,1.4,3.6,38.3,35.8,2017-18
Wesley Matthews,DAL,31,G-F,63,1.3,3.6,34.6,36.8,2017-18
Lou Williams,LAC,31,G,79,1.2,3.6,33.2,36.1,2017-18
Julius Randle,LAL,23,F-C,82,1.3,3.6,35.1,36.3,2017-18
Josh Richardson,MIA,24,F,80,1.4,3.6,38.5,36.8,2017-18
Elfrid Payton,PHX,24,G,63,1.4,3.6,37.9,36.7,2017-18
Kyle Kuzma,LAL,22,F,77,1.2,3.6,34.4,36.2,2017-18
Jarrett Jack,NYK,34,G,61,1.4,3.6,39,36.4,2017-18
Clint Capela,HOU,24,C,73,1.4,3.6,39.6,36.7,2017-18
Bojan Bogdanovic,IND,29,F-G,80,1.4,3.6,38.2,35.8,2017-18
James Johnson,MIA,31,F,71,1.2,3.5,35.2,36.2,2017-18
Zach Randolph,SAC,36,F,59,1.3,3.5,38.3,36,2017-18
Donovan Mitchell,UTA,21,G,78,1.2,3.5,33.8,36.4,2017-18
Justise Winslow,MIA,22,F-G,67,1,3.5,29.9,35.9,2017-18
Jeff Green,CLE,31,F,78,1.1,3.5,32.8,35.7,2017-18
P.J. Tucker,HOU,33,F,81,1.3,3.5,36.4,35.8,2017-18
Reggie Bullock Jr.,DET,27,G-F,61,1.1,3.5,30.8,36.9,2017-18
Garrett Temple,SAC,32,F-G,65,1.3,3.5,37.3,36.6,2017-18
Markieff Morris,WAS,28,F,73,1.3,3.5,36.1,36.5,2017-18
Dwight Howard,CHA,32,C,80,1.4,3.5,41.7,36.1,2017-18
Gary Harris,DEN,23,G,67,1.2,3.5,35.5,37.4,2017-18
Buddy Hield,SAC,25,G,80,1.2,3.4,34.2,36.4,2017-18
Michael Kidd-Gilchrist,CHA,24,F,73,1.4,3.4,39.8,36.5,2017-18
Dewayne Dedmon,ATL,28,C,61,1.2,3.4,33.8,35.7,2017-18
Joe Ingles,UTA,30,F,81,1.3,3.4,37.4,36.4,2017-18
Marc Gasol,MEM,33,C,73,1.2,3.4,35.2,36.8,2017-18
George Hill,CLE,32,G,67,1.2,3.4,34.5,36.5,2017-18
Jerian Grant,CHI,25,G,73,1.3,3.4,38.4,36.6,2017-18
Austin Rivers,LAC,25,G,61,1.2,3.4,34.1,36.5,2017-18
Courtney Lee,NYK,32,G,75,1.2,3.4,35.9,36.6,2017-18
Will Barton,DEN,27,F-G,81,1.3,3.4,36.6,36.5,2017-18
Skal Labissiere,SAC,22,F-C,59,1.4,3.4,41.5,35.6,2017-18
Danny Green,SAS,31,G-F,70,1.2,3.4,35,36.7,2017-18
Kentavious Caldwell-Pope,LAL,25,G,73,1.2,3.4,35.6,36.6,2017-18
T.J. Warren,PHX,24,F,65,1.2,3.4,36.1,36.6,2017-18
Bogdan Bogdanovic,SAC,25,G,78,1.4,3.4,41.8,36.4,2017-18
Jae Crowder,UTA,27,F,80,1.3,3.3,39.1,36.4,2017-18
Kelly Oubre Jr.,WAS,22,F,81,1.3,3.3,37.4,36.2,2017-18
Jonathon Simmons,ORL,28,F,68,1.3,3.3,38.5,36.9,2017-18
Caris LeVert,BKN,23,G-F,69,1.3,3.3,38.4,36.7,2017-18
Eric Gordon,HOU,29,G,68,1,3.3,29.5,36.1,2017-18
Ricky Rubio,UTA,27,G,76,1.3,3.3,38.6,35.6,2017-18
Dwight Powell,DAL,26,C-F,78,1.2,3.3,37.5,36.2,2017-18
Serge Ibaka,TOR,28,F-C,76,1.2,3.3,37.8,35.9,2017-18
Ish Smith,DET,29,G,82,1.1,3.3,33.6,36,2017-18
Trevor Ariza,HOU,33,F-G,65,1,3.3,30.2,36.5,2017-18
Michael Beasley,NYK,29,F,71,1.4,3.2,42.4,36.4,2017-18
Kent Bazemore,ATL,28,G,64,1.4,3.2,42.2,36.1,2017-18
Josh Hart,LAL,23,G,63,1.1,3.2,34.7,36,2017-18
Otto Porter Jr.,WAS,25,F,76,1.1,3.2,35.7,36.6,2017-18
Luc Mbah a Moute,HOU,31,F,60,1.1,3.2,33.3,36.3,2017-18
Kevin Love,CLE,29,C-F,59,1.4,3.1,43,37.2,2017-18
Evan Turner,POR,29,F-G,79,1.2,3.1,37.3,36.4,2017-18
Yogi Ferrell,DAL,25,G,82,1.1,3.1,35.3,35.6,2017-18
Stanley Johnson,DET,22,F,69,1.1,3.1,36.4,35.9,2017-18
Jayson Tatum,BOS,20,F,77,1.1,3.1,35.3,36.8,2017-18
Tyler Johnson,MIA,26,G,71,1.1,3.1,35.3,36.1,2017-18
Jusuf Nurkic,POR,23,C,79,1.1,3.1,35.5,36,2017-18
Anthony Tolliver,DET,33,F,79,1,3.1,33.1,35.7,2017-18
DeMarre Carroll,BKN,31,F,71,1.1,3.1,36.8,36.9,2017-18
Dwyane Wade,MIA,36,G,67,1,3.1,32.9,35.6,2017-18
Andre Drummond,DET,24,C,78,1.3,3.1,41.5,35.7,2017-18
Josh Jackson,PHX,21,G-F,77,1.2,3.1,38.8,36.6,2017-18
Kyle Korver,CLE,37,G,73,1.1,3.1,35.6,36.6,2017-18
Derrick Favors,UTA,26,F-C,76,1.1,3.1,36.1,35.9,2017-18
Myles Turner,IND,22,C,65,1.1,3.1,34.7,36.4,2017-18
Andre Iguodala,GSW,34,F-G,64,0.9,3,28.2,35.7,2017-18
Mario Hezonja,ORL,23,F-G,73,1.1,3,35.3,35.8,2017-18
Wayne Ellington,MIA,30,G,76,1.2,3,39.6,36.4,2017-18
John Collins,ATL,20,F-C,73,1.1,3,36.4,35.7,2017-18
Dirk Nowitzki,DAL,40,C-F,77,1.1,3,37.5,35.8,2017-18
Terry Rozier,BOS,24,G,77,1,3,34.5,36.7,2017-18
Brook Lopez,LAL,30,C,74,1.1,3,36.5,35.4,2017-18
Kelly Olynyk,MIA,27,F-C,75,1.1,3,36.4,36.6,2017-18
Jarell Martin,MEM,24,F,72,1,3,33.3,36.2,2017-18
Rajon Rondo,NOP,32,G,64,1.1,3,36.3,36.1,2017-18
Marvin Williams,CHA,32,F,77,0.9,3,30.3,36.1,2017-18
Lauri Markkanen,CHI,21,F,68,1.3,2.9,43.2,37.4,2017-18
Nicolas Batum,CHA,29,G-F,64,1.3,2.9,43.5,36.7,2017-18
Marco Belinelli,PHI,32,G-F,79,1,2.9,34.5,35.7,2017-18
Tomas Satoransky,WAS,26,G-F,70,0.8,2.9,29.1,35.6,2017-18
Dejounte Murray,SAS,21,G,79,1.1,2.9,39.3,35.8,2017-18
Marquese Chriss,PHX,20,F,72,1.1,2.9,37,35.6,2017-18
JJ Redick,PHI,34,G-F,69,1,2.9,35.2,36.9,2017-18
J.J. Barea,DAL,34,G,69,1.2,2.9,42.1,35.9,2017-18
Nemanja Bjelica,MIN,30,F,66,0.9,2.9,31.2,36.5,2017-18
Tony Snell,MIL,26,G,74,1.1,2.8,37.1,36.1,2017-18
Robin Lopez,CHI,30,C,64,1,2.8,34.4,36.8,2017-18
Enes Freedom,NYK,26,C,70,1.2,2.8,41.6,36.3,2017-18
Ersan Ilyasova,PHI,31,F,69,1.1,2.8,40.9,35.7,2017-18
Wesley Johnson,LAC,30,F-G,71,1.1,2.8,38.4,37,2017-18
Spencer Dinwiddie,BKN,25,G,78,1.1,2.8,39.6,36.3,2017-18
John Henson,MIL,27,C,75,1.1,2.8,38.2,35.7,2017-18
Darius Miller,NOP,28,F,80,0.9,2.7,34.2,35.7,2017-18
Marcin Gortat,WAS,34,C,82,1,2.7,36.9,36.2,2017-18
E'Twaun Moore,NOP,29,F-G,82,1.1,2.7,40.5,36.5,2017-18
Maurice Harkless,POR,25,F,58,1,2.7,35.9,36.6,2017-18
Shelvin Mack,ORL,28,G,64,1.1,2.7,39.5,35,2017-18
Sindarius Thornwell,LAC,23,G,65,0.9,2.7,33.1,36.1,2017-18
Montrezl Harrell,LAC,24,F-C,74,0.9,2.6,34,35.2,2017-18
Larry Nance Jr.,CLE,25,F,66,0.9,2.6,32.9,36.2,2017-18
Ryan Anderson,HOU,30,F,64,1,2.6,37.3,36.1,2017-18
Tyler Ulis,PHX,22,G,70,1,2.6,37.6,36.2,2017-18
Rodney Hood,CLE,25,G,60,1.1,2.6,40.6,36.3,2017-18
D.J. Augustin,ORL,30,G,74,0.9,2.6,35.3,35.5,2017-18
Mason Plumlee,DEN,28,C-F,74,1.1,2.6,42.6,34.5,2017-18
Trevor Booker,IND,30,F,67,0.8,2.6,31.4,35.6,2017-18
Jordan Clarkson,CLE,26,G,81,0.9,2.6,36.1,36.1,2017-18
Allen Crabbe,BKN,26,G-F,73,0.8,2.6,33.2,36.9,2017-18
Rondae Hollis-Jefferson,BKN,23,F,66,0.9,2.6,36.7,36.6,2017-18
T.J. McConnell,PHI,26,G,75,0.8,2.5,32.5,36.3,2017-18
Doug McDermott,DAL,26,F,78,0.8,2.5,31.2,36.6,2017-18
Mario Chalmers,MEM,32,G,66,0.8,2.5,29.9,36,2017-18
James Ennis III,DET,27,F,72,0.8,2.5,31.9,36.8,2017-18
Patty Mills,SAS,29,G,82,0.8,2.5,33.8,36.2,2017-18
Shabazz Napier,POR,26,G,73,0.9,2.5,35,35.9,2017-18
Troy Daniels,PHX,26,G,77,1,2.5,40.4,35.9,2017-18
Luke Kennard,DET,22,G,72,0.9,2.5,34.4,35.9,2017-18
Lance Stephenson,IND,27,G,81,0.8,2.5,33.2,35.9,2017-18
Domantas Sabonis,IND,22,C-F,74,0.9,2.5,35,36.3,2017-18
Maxi Kleber,DAL,26,F,67,0.9,2.5,36.6,35.4,2017-18
Joe Harris,BKN,26,F-G,77,0.9,2.5,34.9,36.5,2017-18
Gorgui Dieng,MIN,28,C,79,0.9,2.4,35.2,35.4,2017-18
Trey Lyles,DEN,22,F,66,0.8,2.4,34.6,34.3,2017-18
OG Anunoby,TOR,20,F,74,0.8,2.4,34.3,36.3,2017-18
Frank Ntilikina,NYK,19,G,77,0.8,2.4,35.1,35.9,2017-18
DeMar DeRozan,TOR,28,G,80,0.9,2.4,37,36.8,2017-18
Emmanuel Mudiay,NYK,22,G,61,1.1,2.4,43.8,36.3,2017-18
Quincy Acy,BKN,27,F,67,0.8,2.4,34.2,35.6,2017-18
Jerami Grant,OKC,24,F,80,0.8,2.3,36.4,36.2,2017-18
Justin Jackson,SAC,23,F,67,0.8,2.3,35.5,36.3,2017-18
Pascal Siakam,TOR,24,F,81,0.8,2.3,35.8,36.1,2017-18
Kyle Anderson,SAS,24,F,74,0.8,2.3,33.5,36.2,2017-18
Alex Abrines,OKC,24,G,65,1,2.3,45,36.1,2017-18
Tyus Jones,MIN,22,G,82,0.8,2.3,34,35.3,2017-18
Lance Thomas,NYK,30,F,68,0.6,2.3,26.5,35.9,2017-18
Bobby Portis,CHI,23,F,73,0.8,2.3,36.7,36.4,2017-18
Pau Gasol,SAS,37,C,77,0.9,2.3,41,36.4,2017-18
Bam Adebayo,MIA,20,C-F,67,0.8,2.2,36.7,36.1,2017-18
Dante Cunningham,BKN,31,F,73,0.9,2.2,40.7,36.7,2017-18
Devin Harris,DEN,35,G,71,0.9,2.2,41.4,36.2,2017-18
Jonas Valanciunas,TOR,26,C,77,0.9,2.2,41.2,36.1,2017-18
Semi Ojeleye,BOS,23,F,67,0.7,2.2,33.1,35.6,2017-18
Isaiah Taylor,ATL,23,G,64,0.8,2.2,37.6,35.7,2017-18
Goran Dragic,MIA,32,G,74,0.8,2.2,34.6,36.5,2017-18
Wes Iwundu,ORL,23,F,59,0.6,2.2,29.7,36.1,2017-18
Fred VanVleet,TOR,24,G,76,0.7,2.1,32.7,35.4,2017-18
Kevon Looney,GSW,22,F,62,0.7,2.1,34.8,35.4,2017-18
Kyle O'Quinn,NYK,28,C-F,76,0.8,2.1,37.7,36.1,2017-18
Alex Len,PHX,25,C,69,0.8,2.1,38.4,35.4,2017-18
Royce O'Neale,UTA,25,F,62,0.7,2.1,30.5,36.2,2017-18
Davis Bertans,SAS,25,C-F,68,0.6,2.1,26.8,34.9,2017-18
Pat Connaughton,POR,25,G-F,82,0.8,2.1,36.3,36.5,2017-18
Zach Collins,POR,20,C-F,64,0.8,2.1,40.6,36.5,2017-18
Aron Baynes,BOS,31,C,78,0.5,2.1,25.9,36.5,2017-18
Josh Huestis,OKC,26,G,59,0.7,2.1,32,36.6,2017-18
Kosta Koufos,SAC,29,C,71,0.7,2.1,34.2,35.4,2017-18
Mike Scott,WAS,29,F,76,0.6,2,29.9,36.1,2017-18
Bryn Forbes,SAS,24,G,78,0.6,2,30.3,36.2,2017-18
David West,GSW,37,F,73,0.6,2,32.9,35.8,2017-18
Ian Clark,NOP,27,G,72,0.5,2,27.7,36.2,2017-18
Nick Young,GSW,33,G-F,80,0.7,1.9,38.3,35,2017-18
Tyler Zeller,MIL,28,C,64,0.8,1.9,39.8,35.2,2017-18
Jarrett Allen,BKN,20,C,70,0.7,1.9,35.1,36.7,2017-18
Jakob Poeltl,TOR,22,C,82,0.8,1.9,40.6,36,2017-18
